Symbols,Score,min_ranking,median_ranking
LINC02363,0.023869801084990958,18918.0,19739.0
LINC00347,0.023869801084990958,18918.0,19739.0
LINC00587,0.023869801084990958,18918.0,19739.0
CASP1P2,0.023869801084990958,18918.0,19739.0
CUTALP,0.023869801084990958,18918.0,19739.0
SMIM34A,0.023869801084990958,18918.0,19739.0
ATP6V0E2-AS1,0.023869801084990958,18918.0,19739.0
MRTFA-AS1,0.023869801084990958,18918.0,19739.0
B3GNT10,0.023869801084990958,18918.0,19739.0
TOB1-AS1,0.023869801084990958,18918.0,19739.0
SMIM27,0.023869801084990958,18918.0,19739.0
SNRK-AS1,0.023869801084990958,18918.0,19739.0
LNCOC1,0.023869801084990958,18918.0,19739.0
LINC01101,0.023869801084990958,18918.0,19739.0
LINC01164,0.023869801084990958,18918.0,19739.0
TTTY7,0.023869801084990958,18918.0,19739.0
LINC00683,0.023869801084990958,18918.0,19739.0
MORF4L2-AS1,0.023869801084990958,18918.0,19739.0
MED15P9,0.023869801084990958,18918.0,19739.0
BMS1P20,0.023869801084990958,18918.0,19739.0
CD300H,0.023869801084990958,18918.0,19739.0
LENG8-AS1,0.023869801084990958,18918.0,19739.0
DDX11L10,0.023869801084990958,18918.0,19739.0
ITGA6-AS1,0.023869801084990958,18918.0,19739.0
LINC00355,0.023869801084990958,18918.0,19739.0
SEC22B4P,0.023869801084990958,18918.0,19739.0
LINC00989,0.023869801084990958,18918.0,19739.0
TRBV27,0.023869801084990958,18918.0,19739.0
LINC00421,0.023869801084990958,18918.0,19739.0
LINC02470,0.023869801084990958,18918.0,19739.0
ANKRD44-IT1,0.023869801084990958,18918.0,19739.0
SMG1P7,0.023869801084990958,18918.0,19739.0
ZNF861P,0.023869801084990958,18918.0,19739.0
TBC1D22A-AS1,0.023869801084990958,18918.0,19739.0
STAU2-AS1,0.023869801084990958,18918.0,19739.0
ATP2C2-AS1,0.023869801084990958,18918.0,19739.0
UBOX5-AS1,0.023869801084990958,18918.0,19739.0
LNCSRLR,0.023869801084990958,18918.0,19739.0
DPP9-AS1,0.023869801084990958,18918.0,19739.0
LINC01087,0.023869801084990958,18918.0,19739.0
LINC00642,0.023869801084990958,18918.0,19739.0
BCDIN3D-AS1,0.023869801084990958,18918.0,19739.0
LINC01844,0.023869801084990958,18918.0,19739.0
DARS-AS1,0.023869801084990958,18918.0,19739.0
LINC00934,0.023869801084990958,18918.0,19739.0
SRGAP3-AS2,0.023869801084990958,18918.0,19739.0
LIX1L-AS1,0.023869801084990958,18918.0,19739.0
LINC02243,0.023869801084990958,18918.0,19739.0
MICOS10P1,0.023869801084990958,18918.0,19739.0
WAC-AS1,0.023869801084990958,18918.0,19739.0
MIR6843,0.023869801084990958,18918.0,19739.0
IATPR,0.023869801084990958,18918.0,19739.0
CASC11,0.023869801084990958,18918.0,19739.0
LINC01297,0.023869801084990958,18918.0,19739.0
OSTM1-AS1,0.023869801084990958,18918.0,19739.0
LINC02026,0.023869801084990958,18918.0,19739.0
NPIPA8,0.023869801084990958,18918.0,19739.0
ANKRD36BP2,0.023869801084990958,18918.0,19739.0
PYCARD-AS1,0.023869801084990958,18918.0,19739.0
EPHA1-AS1,0.023869801084990958,18918.0,19739.0
WFDC21P,0.023869801084990958,18918.0,19739.0
TUSC7,0.023869801084990958,18918.0,19739.0
KCNIP4-IT1,0.023869801084990958,18918.0,19739.0
SNHG31,0.023869801084990958,18918.0,19739.0
COL4A2-AS2,0.023869801084990958,18918.0,19739.0
LINC02145,0.023869801084990958,18918.0,19739.0
BNC2-AS1,0.023869801084990958,18918.0,19739.0
MYHAS,0.023869801084990958,18918.0,19739.0
LINC00899,0.023869801084990958,18918.0,19739.0
LINC02051,0.023869801084990958,18918.0,19739.0
TP53TG3HP,0.023869801084990958,18918.0,19739.0
CALML3-AS1,0.023869801084990958,18918.0,19739.0
TBX2-AS1,0.023869801084990958,18918.0,19739.0
SORCS3-AS1,0.023869801084990958,18918.0,19739.0
LINC01929,0.023869801084990958,18918.0,19739.0
SLC25A3P1,0.023869801084990958,18918.0,19739.0
GTF2IP23,0.023869801084990958,18918.0,19739.0
LINC00868,0.023869801084990958,18918.0,19739.0
LINC02610,0.023869801084990958,18918.0,19739.0
KRT17P1,0.023869801084990958,18918.0,19739.0
PER3P1,0.023869801084990958,18918.0,19739.0
LBX2-AS1,0.023869801084990958,18918.0,19739.0
LINC00491,0.023869801084990958,18918.0,19739.0
PHF2P1,0.023869801084990958,18918.0,19739.0
POU6F2-AS2,0.023869801084990958,18918.0,19739.0
PRR20G,0.023869801084990958,18918.0,19739.0
MMP24OS,0.023869801084990958,18918.0,19739.0
IGFL2-AS1,0.023869801084990958,18918.0,19739.0
LINC01506,0.023869801084990958,18918.0,19739.0
ANTXRLP1,0.023869801084990958,18918.0,19739.0
RNU6-35P,0.023869801084990958,18918.0,19739.0
LINC00163,0.023869801084990958,18918.0,19739.0
SLFNL1-AS1,0.023869801084990958,18918.0,19739.0
PRKCQ-AS1,0.023869801084990958,18918.0,19739.0
LINC00841,0.023869801084990958,18918.0,19739.0
LDC1P,0.023869801084990958,18918.0,19739.0
LINC01115,0.023869801084990958,18918.0,19739.0
TRBV25-1,0.023869801084990958,18918.0,19739.0
TARID,0.023869801084990958,18918.0,19739.0
LINC00460,0.023869801084990958,18918.0,19739.0
LINC00927,0.023869801084990958,18918.0,19739.0
LINC01163,0.023869801084990958,18918.0,19739.0
LINC00410,0.023869801084990958,18918.0,19739.0
LINC00315,0.023869801084990958,18918.0,19739.0
LINC02223,0.023869801084990958,18918.0,19739.0
IGLV4-60,0.023869801084990958,18918.0,19739.0
LINC01120,0.023869801084990958,18918.0,19739.0
LINC01904,0.023869801084990958,18918.0,19739.0
LINC01931,0.023869801084990958,18918.0,19739.0
PGM5P4,0.023869801084990958,18918.0,19739.0
IGFBP7-AS1,0.023869801084990958,18918.0,19739.0
SPANXA2-OT1,0.023869801084990958,18918.0,19739.0
CACNA1C-AS1,0.023869801084990958,18918.0,19739.0
LINC00879,0.023869801084990958,18918.0,19739.0
LINC02132,0.023869801084990958,18918.0,19739.0
RNU6-64P,0.023869801084990958,18918.0,19739.0
LINC01405,0.023869801084990958,18918.0,19739.0
PRR34-AS1,0.023869801084990958,18918.0,19739.0
CACNA1C-AS2,0.023869801084990958,18918.0,19739.0
LINC00894,0.023869801084990958,18918.0,19739.0
C10ORF143,0.023869801084990958,18918.0,19739.0
SNORA11B,0.023869801084990958,18918.0,19739.0
MIR570HG,0.023869801084990958,18918.0,19739.0
HPYR1,0.023869801084990958,18918.0,19739.0
LINC02475,0.023869801084990958,18918.0,19739.0
LINC02648,0.023869801084990958,18918.0,19739.0
RUNDC3A-AS1,0.023869801084990958,18918.0,19739.0
SPRNP1,0.023869801084990958,18918.0,19739.0
ALDH1L1-AS2,0.023869801084990958,18918.0,19739.0
PRAMENP,0.023869801084990958,18918.0,19739.0
KRT17P2,0.023869801084990958,18918.0,19739.0
LINC00856,0.023869801084990958,18918.0,19739.0
CSN1S2AP,0.023869801084990958,18918.0,19739.0
ADAMTS9-AS1,0.023869801084990958,18918.0,19739.0
RASSF8-AS1,0.023869801084990958,18918.0,19739.0
ELK2AP,0.023869801084990958,18918.0,19739.0
LINC00529,0.023869801084990958,18918.0,19739.0
TBX5-AS1,0.023869801084990958,18918.0,19739.0
POU5F1P5,0.023869801084990958,18918.0,19739.0
LAMC1-AS1,0.023869801084990958,18918.0,19739.0
FAM83A-AS1,0.023869801084990958,18918.0,19739.0
SLC25A25-AS1,0.023869801084990958,18918.0,19739.0
CLEC4GP1,0.023869801084990958,18918.0,19739.0
LINC01097,0.023869801084990958,18918.0,19739.0
LINC01134,0.023869801084990958,18918.0,19739.0
LINC01239,0.023869801084990958,18918.0,19739.0
NFIA-AS1,0.023869801084990958,18918.0,19739.0
DANT2,0.023869801084990958,18918.0,19739.0
LINC00682,0.023869801084990958,18918.0,19739.0
CERNA2,0.023869801084990958,18918.0,19739.0
LINC00620,0.023869801084990958,18918.0,19739.0
HSD11B1-AS1,0.023869801084990958,18918.0,19739.0
BABAM2-AS1,0.023869801084990958,18918.0,19739.0
KIRREL1-IT1,0.023869801084990958,18918.0,19739.0
TRBV24-1,0.023869801084990958,18918.0,19739.0
SH3BP5-AS1,0.023869801084990958,18918.0,19739.0
TMEM147-AS1,0.023869801084990958,18918.0,19739.0
EDNRB-AS1,0.023869801084990958,18918.0,19739.0
RNF126P1,0.023869801084990958,18918.0,19739.0
SNORA70G,0.023869801084990958,18918.0,19739.0
PICART1,0.023869801084990958,18918.0,19739.0
LINC01618,0.023869801084990958,18918.0,19739.0
LINC00330,0.023869801084990958,18918.0,19739.0
LINC01124,0.023869801084990958,18918.0,19739.0
C11ORF97,0.023869801084990958,18918.0,19739.0
CEP83-DT,0.023869801084990958,18918.0,19739.0
LINC00293,0.023869801084990958,18918.0,19739.0
NKAIN3-IT1,0.023869801084990958,18918.0,19739.0
LINC02591,0.023869801084990958,18918.0,19739.0
FLG-AS1,0.023869801084990958,18918.0,19739.0
MAN1B1-DT,0.023869801084990958,18918.0,19739.0
LINC02212,0.023869801084990958,18918.0,19739.0
ASAP1-IT1,0.023869801084990958,18918.0,19739.0
LINC01857,0.023869801084990958,18918.0,19739.0
LINC02009,0.023869801084990958,18918.0,19739.0
NRIR,0.023869801084990958,18918.0,19739.0
FAM133CP,0.023869801084990958,18918.0,19739.0
MICB-DT,0.023869801084990958,18918.0,19739.0
ENTPD1-AS1,0.023869801084990958,18918.0,19739.0
TYRO3P,0.023869801084990958,18918.0,19739.0
SILC1,0.023869801084990958,18918.0,19739.0
WDR60,0.02384396796693361,18918.0,19738.5
C21orf2,0.02384396796693361,18918.0,19738.5
LINC00221,0.02381813484887626,18918.0,19738.0
HNRNPKP3,0.02381813484887626,18918.0,19738.0
TP73-AS1,0.02381813484887626,18918.0,19738.0
LINC00029,0.02381813484887626,18918.0,19738.0
SNORD43,0.02381813484887626,18918.0,19738.0
BMS1P2,0.02381813484887626,18918.0,19738.0
BMS1P1,0.02381813484887626,18918.0,19738.0
ZNF252P-AS1,0.02381813484887626,18918.0,19738.0
FKBP1A-SDCBP2,0.02381813484887626,18918.0,19738.0
LINC00301,0.02381813484887626,18918.0,19738.0
ICK,0.02381813484887626,18918.0,19738.0
MCF2L-AS1,0.02381813484887626,18918.0,19738.0
ARHGEF26-AS1,0.02381813484887626,18918.0,19738.0
FGF7P6,0.02381813484887626,18918.0,19738.0
FGF7P3,0.02381813484887626,18918.0,19738.0
MIR5009,0.02381813484887626,18918.0,19738.0
LINC01530,0.02381813484887626,18918.0,19738.0
C7ORF13,0.02381813484887626,18918.0,19738.0
GLUD1P7,0.02381813484887626,18918.0,19738.0
KRT16P2,0.02381813484887626,18918.0,19738.0
MIR5680,0.02381813484887626,18918.0,19738.0
SNORA49,0.02381813484887626,18918.0,19738.0
LINC01216,0.02381813484887626,18918.0,19738.0
SGO1-AS1,0.02381813484887626,18918.0,19738.0
FAM201A,0.02381813484887626,18918.0,19738.0
SNAR-G1,0.02381813484887626,18918.0,19738.0
SHANK2-AS1,0.02381813484887626,18918.0,19738.0
MIR155HG,0.02381813484887626,18918.0,19738.0
REXO1L1P,0.02381813484887626,18918.0,19738.0
ABCC6P1,0.02381813484887626,18918.0,19738.0
DIO3OS,0.02381813484887626,18918.0,19738.0
LINC00551,0.02381813484887626,18918.0,19738.0
ZNF32-AS2,0.02381813484887626,18918.0,19738.0
ZNF32-AS1,0.02381813484887626,18918.0,19738.0
RPF2P1,0.02381813484887626,18918.0,19738.0
MIR4528,0.02381813484887626,18918.0,19738.0
LINC01568,0.02381813484887626,18918.0,19738.0
CACNA1C-IT1,0.02381813484887626,18918.0,19738.0
FZD4-DT,0.02381813484887626,18918.0,19738.0
TTTY11,0.02381813484887626,18918.0,19738.0
LINC00705,0.02381813484887626,18918.0,19738.0
LINC01854,0.02381813484887626,18918.0,19738.0
NTM-AS1,0.02381813484887626,18918.0,19738.0
OR7E104P,0.02381813484887626,18918.0,19738.0
LHFPL3-AS1,0.02381813484887626,18918.0,19738.0
LINC00320,0.02381813484887626,18918.0,19738.0
THAP9-AS1,0.02381813484887626,18918.0,19738.0
SNORA71B,0.02381813484887626,18918.0,19738.0
LINC01148,0.02381813484887626,18918.0,19738.0
TMEM269,0.02381813484887626,18918.0,19738.0
LINC02167,0.02381813484887626,18918.0,19738.0
ARHGAP27P1-BPTFP1-KPNA2P3,0.02381813484887626,18918.0,19738.0
GARS1-DT,0.02381813484887626,18918.0,19738.0
LINC02588,0.02381813484887626,18918.0,19738.0
LINC01723,0.02381813484887626,18918.0,19738.0
C19ORF84,0.02381813484887626,18918.0,19738.0
MZF1-AS1,0.02381813484887626,18918.0,19738.0
LINC01191,0.02381813484887626,18918.0,19738.0
CSMD2-AS1,0.02381813484887626,18918.0,19738.0
SNHG17,0.02381813484887626,18918.0,19738.0
ADAMTS7P1,0.02381813484887626,18918.0,19738.0
LPP-AS1,0.02381813484887626,18918.0,19738.0
MRPL20-AS1,0.02381813484887626,18918.0,19738.0
SIAH1P1,0.02381813484887626,18918.0,19738.0
PSMB8-AS1,0.02381813484887626,18918.0,19738.0
ZSWIM8-AS1,0.02381813484887626,18918.0,19738.0
ADCY10P1,0.02381813484887626,18918.0,19738.0
LINC00452,0.02381813484887626,18918.0,19738.0
LINC01996,0.02381813484887626,18918.0,19738.0
NUS1P3,0.02381813484887626,18918.0,19738.0
LINC01016,0.02381813484887626,18918.0,19738.0
LINC00700,0.02381813484887626,18918.0,19738.0
LEF1-AS1,0.02381813484887626,18918.0,19738.0
LINC01564,0.02381813484887626,18918.0,19738.0
KRT7-AS,0.02381813484887626,18918.0,19738.0
CCDC18-AS1,0.02381813484887626,18918.0,19738.0
LINC01614,0.02381813484887626,18918.0,19738.0
PLS3-AS1,0.02381813484887626,18918.0,19738.0
MIR200CHG,0.02381813484887626,18918.0,19738.0
RNU6-83P,0.02381813484887626,18918.0,19738.0
LINC00302,0.02381813484887626,18918.0,19738.0
KRT73-AS1,0.02381813484887626,18918.0,19738.0
C10ORF71-AS1,0.02381813484887626,18918.0,19738.0
LERFS,0.02381813484887626,18918.0,19738.0
LINC01082,0.02381813484887626,18918.0,19738.0
LINC01399,0.02381813484887626,18918.0,19738.0
RAMP2-AS1,0.02381813484887626,18918.0,19738.0
CLMAT3,0.02381813484887626,18918.0,19738.0
LINC01615,0.02381813484887626,18918.0,19738.0
LINC02587,0.02381813484887626,18918.0,19738.0
VIM-AS1,0.02381813484887626,18918.0,19738.0
MIR34AHG,0.02381813484887626,18918.0,19738.0
TPM1-AS,0.02381813484887626,18918.0,19738.0
UBR5-AS1,0.02381813484887626,18918.0,19738.0
FTH1P5,0.02381813484887626,18918.0,19738.0
NBAT1,0.02381813484887626,18918.0,19738.0
HMGA1P4,0.02381813484887626,18918.0,19738.0
LINC01622,0.02381813484887626,18918.0,19738.0
CADM3-AS1,0.02381813484887626,18918.0,19738.0
LINC00550,0.02381813484887626,18918.0,19738.0
LINC00582,0.02381813484887626,18918.0,19738.0
LINC02597,0.02381813484887626,18918.0,19738.0
LINC01348,0.02381813484887626,18918.0,19738.0
KLF17P1,0.02381813484887626,18918.0,19738.0
LINC02678,0.02381813484887626,18918.0,19738.0
LOXL1-AS1,0.02381813484887626,18918.0,19738.0
PRKCA-AS1,0.02381813484887626,18918.0,19738.0
LINC02767,0.02381813484887626,18918.0,19738.0
LINC00844,0.02381813484887626,18918.0,19738.0
EPHA5-AS1,0.02381813484887626,18918.0,19738.0
SHANK2-AS3,0.02381813484887626,18918.0,19738.0
SEMA3F-AS1,0.02381813484887626,18918.0,19738.0
BPESC1,0.02381813484887626,18918.0,19738.0
ARPC3P1,0.02381813484887626,18918.0,19738.0
HCG22,0.02381813484887626,18918.0,19738.0
CYP2A7P1,0.02381813484887626,18918.0,19738.0
LINC01419,0.02381813484887626,18918.0,19738.0
DEFA8P,0.02381813484887626,18918.0,19738.0
LINC01518,0.02381813484887626,18918.0,19738.0
LINC00334,0.02381813484887626,18918.0,19738.0
DBH-AS1,0.02381813484887626,18918.0,19738.0
LINC01233,0.02381813484887626,18918.0,19738.0
CCDC148-AS1,0.02381813484887626,18918.0,19738.0
ZNF888,0.02381813484887626,18918.0,19738.0
LINC02809,0.02381813484887626,18918.0,19738.0
REG1CP,0.02381813484887626,18918.0,19738.0
RBMY3AP,0.02381813484887626,18918.0,19738.0
LINC02241,0.02381813484887626,18918.0,19738.0
SPATA3-AS1,0.02381813484887626,18918.0,19738.0
TEX13C,0.02381813484887626,18918.0,19738.0
TMEM132D-AS1,0.02381813484887626,18918.0,19738.0
LINC00543,0.02381813484887626,18918.0,19738.0
TRBV10-2,0.02381813484887626,18918.0,19738.0
FAM230C,0.02381813484887626,18918.0,19738.0
DSCR10,0.02381813484887626,18918.0,19738.0
ZNF259P1,0.02381813484887626,18918.0,19738.0
ASNSP1,0.02381813484887626,18918.0,19738.0
LINC02105,0.02381813484887626,18918.0,19738.0
LINC01320,0.02381813484887626,18918.0,19738.0
LINC01287,0.02381813484887626,18918.0,19738.0
LINC01980,0.02381813484887626,18918.0,19738.0
LINC02038,0.02381813484887626,18918.0,19738.0
FBXW4P1,0.02381813484887626,18918.0,19738.0
TOP1P2,0.02381813484887626,18918.0,19738.0
LINC00993,0.02381813484887626,18918.0,19738.0
LINC02616,0.02381813484887626,18918.0,19738.0
LINC01743,0.02381813484887626,18918.0,19738.0
LINC00628,0.02381813484887626,18918.0,19738.0
LINC02171,0.02381813484887626,18918.0,19738.0
LINC01089,0.02381813484887626,18918.0,19738.0
HTATSF1P2,0.02381813484887626,18918.0,19738.0
SLC25A21-AS1,0.02381813484887626,18918.0,19738.0
SMIM32,0.02381813484887626,18918.0,19738.0
LINC00661,0.02381813484887626,18918.0,19738.0
ZNF322P1,0.02381813484887626,18918.0,19738.0
FAM30A,0.02381813484887626,18918.0,19738.0
LINC00298,0.02381813484887626,18918.0,19738.0
LINC01029,0.02381813484887626,18918.0,19738.0
SPATA31C2,0.02381813484887626,18918.0,19738.0
LINC00906,0.02381813484887626,18918.0,19738.0
MYRF-AS1,0.02381813484887626,18918.0,19738.0
GCC2-AS1,0.02381813484887626,18918.0,19738.0
LINC01257,0.02376646861276156,18918.0,19737.0
LINC02433,0.02376646861276156,18918.0,19737.0
TTTY12,0.02376646861276156,18918.0,19737.0
LINC00514,0.02376646861276156,18918.0,19737.0
LINC01718,0.02376646861276156,18918.0,19737.0
PTEN,0.02376646861276156,2.0,821.0
ARHGAP27P1,0.02376646861276156,18918.0,19737.0
DNM1P41,0.02376646861276156,18918.0,19737.0
TEX48,0.02376646861276156,18918.0,19737.0
GRIK1-AS1,0.02376646861276156,18918.0,19737.0
AADACP1,0.02376646861276156,18918.0,19737.0
CASP4LP,0.02376646861276156,18918.0,19737.0
MCHR2-AS1,0.02376646861276156,18918.0,19737.0
LAGE3P1,0.02376646861276156,18918.0,19737.0
PSAT1P1,0.02376646861276156,18918.0,19737.0
CYP4F30P,0.02376646861276156,18918.0,19737.0
LINC00608,0.02376646861276156,18918.0,19737.0
CYMP,0.02376646861276156,18918.0,19737.0
MIR3135A,0.02376646861276156,18918.0,19737.0
MIR3130-2,0.02376646861276156,18918.0,19737.0
ERVMER61-1,0.02376646861276156,18918.0,19737.0
LINC01692,0.02376646861276156,18918.0,19737.0
LINC00851,0.02376646861276156,18918.0,19737.0
ELF3-AS1,0.02376646861276156,18918.0,19737.0
MIR3156-2,0.02376646861276156,18918.0,19737.0
LINC02239,0.02376646861276156,18918.0,19737.0
LNCTAM34A,0.02376646861276156,18918.0,19737.0
LINC02297,0.02376646861276156,18918.0,19737.0
LINC02232,0.02376646861276156,18918.0,19737.0
NRADDP,0.02376646861276156,18918.0,19737.0
LINC00312,0.02376646861276156,18918.0,19737.0
LINC00692,0.02376646861276156,18918.0,19737.0
EP300,0.02376646861276156,11.0,830.0
EEF1B2P5,0.02376646861276156,18918.0,19737.0
CASC22,0.02376646861276156,18918.0,19737.0
LINC01538,0.02376646861276156,18918.0,19737.0
LINC00523,0.02376646861276156,18918.0,19737.0
LINC02434,0.02376646861276156,18918.0,19737.0
MIR3160-2,0.02371480237664686,18918.0,19736.0
ZNF252P,0.02371480237664686,18918.0,19736.0
RNU86,0.02371480237664686,18918.0,19736.0
RPL37AP8,0.02371480237664686,18918.0,19736.0
CSAG3,0.02371480237664686,18918.0,19736.0
PCAP,0.02371480237664686,18918.0,19736.0
VN1R10P,0.02371480237664686,18918.0,19736.0
MIR941-2,0.02371480237664686,18918.0,19736.0
MIR3133,0.02371480237664686,18918.0,19736.0
HNRNPA1P70,0.02371480237664686,18918.0,19736.0
ZNF667-AS1,0.02371480237664686,18918.0,19736.0
MIR3150B,0.02371480237664686,18918.0,19736.0
RPL21P97,0.02371480237664686,18918.0,19736.0
MIR3156-1,0.02371480237664686,18918.0,19736.0
MIR137HG,0.02371480237664686,18918.0,19736.0
ARMCX5-GPRASP2,0.02371480237664686,18918.0,19736.0
MIR3156-3,0.02371480237664686,18918.0,19736.0
SNORD13P1,0.023611469904417464,18918.0,19734.0
RBBP4P1,0.023611469904417464,18918.0,19734.0
MIR941-1,0.023611469904417464,18918.0,19734.0
LINC01561,0.023611469904417464,18918.0,19734.0
MIR3198-1,0.023611469904417464,18918.0,19734.0
MIR3199-1,0.023611469904417464,18918.0,19734.0
MEMO1P1,0.023611469904417464,18918.0,19734.0
MIR365B,0.023611469904417464,18918.0,19734.0
ZNF818P,0.023611469904417464,18918.0,19734.0
MIR3164,0.023611469904417464,18918.0,19734.0
TRGV7,0.023611469904417464,18918.0,19734.0
RPL26P30,0.023611469904417464,18918.0,19734.0
USP12P1,0.023508137432188065,18918.0,19732.0
WASF4P,0.023508137432188065,18918.0,19732.0
MIR320B2,0.023508137432188065,18918.0,19732.0
EIF3FP3,0.023508137432188065,18918.0,19732.0
RNASEH1P1,0.023508137432188065,18918.0,19732.0
LINC00598,0.023508137432188065,18918.0,19732.0
C4ORF50,0.023508137432188065,18918.0,19732.0
RNU6-50P,0.023508137432188065,18918.0,19732.0
CENPBD1P1,0.023508137432188065,18918.0,19732.0
MIR3665,0.023508137432188065,18918.0,19732.0
MIR548AU,0.023508137432188065,18918.0,19732.0
MIR3150A,0.023508137432188065,18918.0,19732.0
MIR3174,0.023508137432188065,18918.0,19732.0
MIR3606,0.023508137432188065,18918.0,19732.0
RPL30P8,0.023508137432188065,18918.0,19732.0
LINC00588,0.023508137432188065,18918.0,19732.0
SPRR2C,0.023508137432188065,18918.0,19732.0
MIR3202-1,0.023508137432188065,18918.0,19732.0
CCAT1,0.023508137432188065,18918.0,19732.0
MIR320D1,0.023508137432188065,18918.0,19732.0
MIR941-3,0.023508137432188065,18918.0,19732.0
MIR941-4,0.023508137432188065,18918.0,19732.0
MIR320D2,0.023508137432188065,18918.0,19732.0
KRT8P12,0.023508137432188065,18918.0,19732.0
MIR320C2,0.023508137432188065,18918.0,19732.0
HMGN1P30,0.023508137432188065,18918.0,19732.0
FAM90A5P,0.023508137432188065,18918.0,19732.0
CLAM,0.023508137432188065,18918.0,19732.0
FAM74A1,0.023508137432188065,18918.0,19732.0
SCARNA27,0.023456471196073365,18899.0,19712.0
MIR3692,0.023456471196073365,18918.0,19731.0
USP17L9P,0.023456471196073365,18891.0,19704.0
PIN4P1,0.023353138723843966,18901.0,19712.0
RPSAP19,0.023353138723843966,18877.0,19688.0
RPS4XP21,0.023353138723843966,18888.0,19699.0
SOX2,0.02330147248772927,11.0,821.0
RPL23AP53,0.02324980625161457,18887.0,19696.0
MIR3687-1,0.02319814001549987,18888.0,19696.0
SCARNA3,0.02319814001549987,18904.0,19712.0
LINC00272,0.02314647377938517,18910.0,19717.0
